Date,Unemployment Rate,Personal Saving Rate,M2,Real Disposable Personal Income,Personal Consumption Expenditures,Real Broad Exchange Rate,10-Year Yield,Federal Funds Rate,Total Construction Spending,Industrial Production Index,CPI,Normalized GDP,Price,Change %,SP500_returns,Consumption_growth,Income_growth,Personal_Saving_Rate,M2_pct_change,IP_growth,Construction_growth,FX_returns,10Y_yield_diff,FFR_diff,CPI_adj,D1_D12_log_CPI
2003-03-01,5.9,5.0,5873.42,10121.5,7611.5,122.35,3.807142857,1.252903226,851132.0,91.221,192.5,98.36688,848.2,0.0084,0.008405898072099127,0.008298145914169552,0.00236410237165785,-0.05826890812397578,0.010902613133221273,-0.002988262629241234,-0.00946359198737845,-0.0013884920758933106,-0.0954887219999998,-0.009239631000000026,0.0005197505197505059,-0.0005286809533657788
2003-04-01,6.0,5.1,5939.0,10181.4,7634.5,121.15,3.958571429,1.258,859459.0,90.6448,192.5,98.4526,916.9,0.081,0.07788195801536446,0.003017187124257248,0.005900652005202289,0.019802627296179764,0.011165556013361888,-0.006336561662110718,0.009735893354525516,-0.009856342626146208,0.15142857199999993,0.005096774000000082,0.0,-0.0026392203231910827
2003-05-01,6.1,5.5,5934.675,10261.2,7650.3,116.83,3.569047619,1.259032258,866814.0,90.6163,192.9,98.58334,963.6,0.0509,0.049677855684861605,0.0020674141143750546,0.00780726574307522,0.07550755250814523,-0.0007282370769489122,-0.00031446350303365733,0.008521299360394252,-0.03630956053347756,-0.38952381,0.0010322579999999526,0.002077922077922123,0.0004955709643263972
2003-06-01,6.3,5.3,5983.92,10291.2,7699.6,116.81,3.334285714,1.222666667,880865.0,90.7372,193.0,98.75182,974.5,0.0113,0.011248248206898737,0.006423516702538379,0.002919369154627205,-0.03704127168034921,0.008297842763083096,0.0013333077984203356,0.016079958341130407,-0.00017120356145206017,-0.23476190500000005,-0.03636559100000003,0.0025974025974024872,-0.000533808957601245
2003-07-01,6.2,6.1,6033.425,10415.5,7757.0,118.09,3.975454545,1.011290323,891264.0,91.2028,193.4,98.93972,990.3,0.016200000000000003,0.0160834085796413,0.007427282050391781,0.012005920119431579,0.1405819506211894,0.008273004986697696,0.005118181998417626,0.011736300645795339,0.01089836244558473,0.6411688309999999,-0.21137634399999983,0.0025920165889061764,0.000494349658842097
2003-08-01,6.1,5.9,6090.4,10487.7,7852.1,119.69,4.445238095,1.029032258,901839.0,91.0119,193.6,99.12505,1008.0,0.0179,0.017715521104057608,0.012185350433144393,0.006908060691468876,-0.03333642026759165,0.00944322669130715,-0.0020953311653135742,0.011795332011493187,0.01345802127208895,0.4697835499999998,0.017741934999999875,0.0031088082901553626,-0.0021110648561881717
2003-09-01,6.1,5.1,6063.72,10369.1,7853.7,118.38,4.274285714,1.01,911589.0,91.6355,193.7,99.28806,996.0,-0.011899999999999999,-0.01197619104671599,0.00020374638739006912,-0.011372912272118896,-0.14571181118139376,-0.004380664652567923,0.006828483987288081,0.01075321871128665,-0.011005277622699872,-0.17095238099999932,-0.01903225799999997,0.0015511892450879028,-0.0005296296295060898
2003-10-01,6.0,5.3,6050.325,10408.4,7867.4,115.67,4.290454545,1.01,925732.0,91.7372,194.0,99.41727,1050.7,0.054900000000000004,0.05346463011013114,0.0017428810284236818,0.0037829427859357168,0.03846628082779602,-0.0022090399952504614,0.0011092164801773663,0.015395545307583802,-0.023158479955268874,0.016168830999999884,0.0,0.0020661157024792765,0.0005026564758843222
2003-11-01,5.8,5.3,6067.525,10470.9,7922.6,114.83,4.3,0.996,925985.0,92.3505,194.0,99.50743,1058.2,0.0070999999999999995,0.007112742775301939,0.0069917954239073765,0.0059868086263747955,0.0,0.0028428224930066026,0.0066631531502237,0.00027325990048510107,-0.007288535519212047,0.009545454999999592,-0.014000000000000012,0.0015487867836860847,-0.002086594392953778
2003-12-01,5.7,5.2,6094.54,10479.0,7950.4,112.86,4.267727273,0.984193548,948491.0,92.4019,194.2,99.55982,1111.9,0.0507,0.0495009122391723,0.0035028070843186043,0.0007732734193126589,-0.019048194970694432,0.00445239203793979,0.0005564203910326526,0.024014264852860734,-0.01730466124710439,-0.03227272699999961,-0.011806451999999967,0.0010309278350515427,-1.1269966960547606e-05
2004-01-01,5.7,4.9,6066.65,10472.7,8007.1,111.25,4.1505,0.997096774,938525.0,92.5643,194.6,99.58521,1131.1,0.0173,0.017120346828131794,0.007106406218651884,-0.0006013831994415852,-0.059423420470800625,-0.004576227246026798,0.0017559969522036312,-0.010562806739432773,-0.0143681914946443,-0.11722727300000013,0.012903225999999934,0.003092783505154628,0.0004971454375848339
2004-02-01,5.6,4.9,6072.825,10491.3,8040.4,112.04,4.084210526,1.007241379,937813.0,93.1092,194.9,99.59766,1144.9,0.012199999999999999,0.012126686392431196,0.004150185112534288,0.0017744709865059605,0.0,0.0010178599391756915,0.005869459716562275,-0.0007589251341446612,0.00707602934555851,-0.0662894740000004,0.01014460500000014,0.003604531410916767,0.0010208212653770588
2004-03-01,5.8,4.7,6154.54,10533.6,8098.8,113.52,3.826521739,1.001612903,961159.0,92.7403,195.5,99.61032,1126.2,-0.0163,-0.01646816310924848,0.007237069358119186,0.0040238057801271765,-0.04167269640056803,0.013455846331814403,-0.0039698840673549896,0.024589279147839704,0.013123082459879143,-0.25768878699999975,-0.005628476000000049,0.004624871531346386,0.0030737729119056922
2004-04-01,5.6,5.1,6238.875,10569.6,8107.2,114.35,4.347619048,1.004,967602.0,93.1255,195.9,99.63208,1107.3,-0.0168,-0.01692451411645557,0.001036653184284475,0.003411808154336171,0.08167803101426707,0.013702892498870689,0.004144932004625623,0.006680997765560193,0.0072848876170032995,0.5210973090000004,0.002387096999999949,0.005130836326321164,0.0020439455250746974
2004-05-01,5.6,5.1,6241.78,10623.3,8176.5,116.59,4.7155,1.004516129,974381.0,93.797,196.2,99.66862,1120.7,0.0121,0.01202887035391953,0.008511630450799501,0.005067745794782752,0.0,0.0004656288192983471,0.00718482674545573,0.0069815518829816625,0.019399586476409603,0.36788095199999926,0.0005161289999999763,0.003580562659846409,-0.0005455440030761594
2004-06-01,5.6,5.6,6272.55,10631.8,8157.6,115.8,4.733809524,1.025666667,983087.0,93.0677,196.6,99.72287,1140.8,0.0179,0.01777628060204961,-0.002314178122428956,0.0007998080887041681,0.09352605801082348,0.004929683519765193,-0.007805687247952164,0.008895223222150861,-0.0067989418063048035,0.018309524000000188,0.021150538000000108,0.0035732516590096797,0.001518391588600565
2004-07-01,5.5,5.0,6279.45,10658.1,8236.9,114.71,4.498095238,1.263548387,1006184.0,93.7646,196.8,99.79433,1101.7,-0.034300000000000004,-0.03487532931401205,0.009674051475180079,0.0024706563561363026,-0.11332868530700324,0.0011000310878350739,0.007460200748345969,0.02322261571084816,-0.00945736084571891,-0.23571428599999944,0.23788171999999985,0.003058103975535298,-0.0010536172092212581
2004-08-01,5.4,5.0,6293.54,10693.5,8271.6,114.8,4.281363636,1.429354839,1013616.0,93.8516,196.9,99.88091,1104.2,0.0023,0.0022666495039249668,0.004203901154410161,0.003315913789700531,0.0,0.0022438270867670695,0.000927425310137231,0.007359177682456419,0.0007842795922901047,-0.2167316020000003,0.165806452,0.0015259409969481386,-0.0005255907963563899
2004-09-01,5.4,4.4,6335.775,10701.4,8341.5,114.14,4.125714286,1.605,1012080.0,93.9393,197.5,99.97949,1114.6,0.009399999999999999,0.009374505285490997,0.008415095616122414,0.00073849378674673,-0.12783337150988472,0.006710849537779895,0.0009340176374434961,-0.0015165160955810109,-0.005765718776904016,-0.15564935000000002,0.17564516100000005,0.0035569105691055647,0.0025262031256234607
2004-10-01,5.5,4.3,6350.3,10707.4,8397.1,112.77,4.097,1.760967742,1015719.0,94.8012,197.9,100.0855,1130.2,0.013999999999999999,0.013899012060307747,0.006643351832046562,0.0005605171851836843,-0.022989518224698857,0.0022925372192037496,0.009133238402451838,0.0035891169749984186,-0.012075418864365695,-0.02871428599999959,0.15596774200000008,0.00507872016251909,0.00047567961696604044
2004-11-01,5.4,3.8,6394.1,10677.3,8444.5,109.64,4.194,1.932,1022994.0,95.0379,198.3,100.1932,1173.8,0.038599999999999995,0.03785174092849086,0.005628933730200458,-0.0028150986338815187,-0.12361395596717673,0.00689731193801868,0.002493692001910297,0.007136885750375299,-0.02814807480961168,0.09699999999999953,0.17103225799999988,0.0040506329113925155,0.0020191829172295783
2004-12-01,5.4,6.6,6447.325,11072.9,8504.4,107.86,4.230909091,2.156129032,1037480.0,95.7433,198.6,100.2957,1211.9,0.0325,0.031943026850207445,0.007068334746234584,0.03638068911723735,0.5520685823000397,0.008324080011260282,0.007394892311509693,0.0140610739788265,-0.0163681815255039,0.03690909100000006,0.224129032,0.0035371399696815242,0.000481319291425919
2005-01-01,5.3,3.2,6406.1,10670.3,8497.7,108.67,4.2215,2.279354839,1046082.0,96.1164,199.0,100.3848,1181.3,-0.0252,-0.02557384901996773,-0.0007881379766985219,-0.037036500566850705,-0.7239188392266989,-0.006394124695125458,0.0038893052612305468,0.008257060623067858,0.007481677165679379,-0.009409091000000203,0.12322580699999985,0.0035300050428643814,-4.5540781259845176e-05
2005-02-01,5.4,2.9,6404.625,10677.1,8559.1,108.89,4.165263158,2.501785714,1066848.0,96.82,199.4,100.4532,1203.6,0.0189,0.018701538801416007,0.007199505793742844,0.000637079946971042,-0.09844007281325262,-0.0002302492936420153,0.007293627528188296,0.019656750237663445,0.002022431283209336,-0.056236841999999676,0.22243087500000014,0.004028197381671816,0.00046759604163515434
2005-03-01,5.2,3.1,6462.9,10717.4,8598.4,108.79,4.497727273,2.629032258,1071745.0,96.6725,200.1,100.498,1180.6,-0.0191,-0.019294281949300718,0.004581094999917212,0.0037673278332288618,0.06669137449867235,0.009098893377832429,-0.0015246071922279114,0.004579654528772181,-0.0009187799249783524,0.3324641149999996,0.12724654400000013,0.005527638190954809,0.0004306111500440579
2005-04-01,5.2,2.7,6517.4,10751.9,8678.4,110.28,4.340952381,2.785,1081012.0,96.8638,200.2,100.5254,1156.8,-0.0202,-0.02036521140208869,0.009261040444794588,0.003213894230013281,-0.13815033848081715,0.008432746909282196,0.001976890767278583,0.008609478210038546,0.013603167722604503,-0.1567748919999996,0.15596774200000008,0.004012036108324901,-0.0015443202336422601
2005-05-01,5.1,3.2,6452.98,10799.8,8671.6,110.57,4.144285714,3.002580645,1093341.0,96.9622,200.5,100.5456,1191.5,0.03,0.029555445134296754,-0.0007838617116053825,0.004445132297879795,0.16989903679539742,-0.009884309694049742,0.0010153437459736736,0.011340506470459033,0.002626218398714464,-0.19666666700000057,0.21758064499999996,0.001999000499750103,-3.284231526379244e-05
2005-06-01,5.0,2.6,6512.525,10824.4,8753.4,111.89,3.998181818,3.035666667,1105896.0,97.353,200.6,100.5677,1191.3,-0.0002,-0.00016786973348192902,0.009388878151543878,0.0022752296604888755,-0.20763936477824452,0.009227519688578045,0.004022336151799699,0.011417720230598505,0.011867441265319023,-0.14610389599999962,0.03308602199999999,0.0019980019980019303,-0.0015380318005915328
2005-07-01,5.0,2.1,6527.625,10839.0,8853.8,112.61,4.1775,3.262580645,1119101.0,97.0425,200.9,100.5967,1234.2,0.036000000000000004,0.03537783908165082,0.011404549070562098,0.0013478957329393637,-0.213574100298059,0.002318609141615635,-0.003194521108291326,0.01186981828756295,0.006414275889304655,0.17931818200000027,0.2269139779999998,0.001995012468827939,0.0004776193879667545
2005-08-01,4.9,2.6,6547.3,10856.6,8850.1,111.45,4.262608696,3.499677419,1129163.0,97.3856,201.1,100.6355,1220.3,-0.0113,-0.011326256749172536,-0.00041798700330097915,0.0016224491473622038,0.213574100298059,0.0030141130962639817,0.003529328899910311,0.008950965883325779,-0.010354461877056131,0.08510869599999982,0.2370967740000003,0.002492522432701927,0.00048702393079036455
2005-09-01,5.0,2.7,6587.775,10815.7,8900.4,112.13,4.199047619,3.623,1148438.0,95.509,201.3,100.6872,1228.8,0.006999999999999999,0.006941353255614402,0.005667461157345954,-0.0037744077514272334,0.0377403279828471,0.006181937592595332,-0.019457871891998657,0.01692610793320881,0.0060828526409117956,-0.06356107700000013,0.12332258100000004,0.0019910403185665615,-0.0020485628289570457
2005-10-01,5.0,2.9,6607.14,10870.2,8938.5,113.43,4.4635,3.779354839,1160831.0,96.6445,202.0,100.7564,1207.0,-0.0177,-0.01790014129587636,0.004271570324631213,0.0050263179983343065,0.0714589639821448,0.0029395357309562886,0.011818813787953353,0.010733369718268548,0.011526994098161936,0.2644523809999999,0.15635483899999958,0.004475385380407815,0.0014480964881151692
2005-11-01,5.0,3.2,6654.55,10937.8,8946.2,113.37,4.535,3.999,1172090.0,97.6736,202.5,100.8459,1249.5,0.0352,0.03460552917747517,0.0008610712481349481,0.006199579651122278,0.09844007281325262,0.007175570670516995,0.010592009918449996,0.009652352063911351,-0.000529100541444727,0.07150000000000034,0.2196451610000003,0.005961251862891093,0.00045300622815958036
2005-12-01,4.9,3.1,6700.7,10976.2,8981.1,111.98,4.467142857,4.157096774,1184677.0,98.2108,202.8,100.9514,1248.3,-0.001,-0.0009608456180014713,0.0038935081232089885,0.003504612512857719,-0.03174869831458027,0.006935104552524107,0.005484881356109028,0.01068168357707755,-0.01233652210875924,-0.06785714300000034,0.1580967740000001,0.003960396039603964,-3.133091488827233e-05
