Date,Normalized GDP
1/6/1977,100.23390000000001
1/7/1977,100.37750000000000
1/8/1977,100.44190000000000
1/9/1977,100.42680000000000
1/10/1977,100.36390000000000
1/11/1977,100.30190000000000
1/12/1977,100.29310000000000
1/1/1978,100.38200000000001
1/2/1978,100.59540000000000
1/3/1978,100.92670000000000
1/4/1978,101.33250000000000
1/5/1978,101.74809999999999
1/6/1978,102.12100000000000
1/7/1978,102.42489999999999
1/8/1978,102.65710000000000
1/9/1978,102.82270000000000
1/10/1978,102.92290000000000
1/11/1978,102.95610000000001
1/12/1978,102.92390000000000
1/1/1979,102.84170000000000
1/2/1979,102.73030000000000
1/3/1979,102.61050000000000
1/4/1979,102.50120000000000
1/5/1979,102.41589999999999
1/6/1979,102.35930000000000
1/7/1979,102.32259999999999
1/8/1979,102.28970000000000
1/9/1979,102.24270000000000
1/10/1979,102.16679999999999
1/11/1979,102.04700000000000
1/12/1979,101.86600000000000
1/1/1980,101.60670000000000
1/2/1980,101.25970000000000
1/3/1980,100.83650000000000
1/4/1980,100.38930000000001
1/5/1980,99.98557000000000
1/6/1980,99.68686000000000
1/7/1980,99.52399000000000
1/8/1980,99.50644000000000
1/9/1980,99.62117000000001
1/10/1980,99.83777000000001
1/11/1980,100.10990000000000
1/12/1980,100.38660000000000
1/1/1981,100.61910000000000
1/2/1981,100.77110000000000
1/3/1981,100.83150000000001
1/4/1981,100.81870000000001
1/5/1981,100.76439999999999
1/6/1981,100.68790000000000
1/7/1981,100.57350000000000
1/8/1981,100.38990000000000
1/9/1981,100.11199999999999
1/10/1981,99.74692000000000
1/11/1981,99.31992000000000
1/12/1981,98.86578000000000
1/1/1982,98.42512000000001
1/2/1982,98.03345000000000
1/3/1982,97.70954000000000
1/4/1982,97.44035000000000
1/5/1982,97.20131000000001
1/6/1982,96.97208999999999
1/7/1982,96.74963000000000
1/8/1982,96.54365000000000
1/9/1982,96.37148999999999
1/10/1982,96.25169000000000
1/11/1982,96.20314000000000
1/12/1982,96.24041000000000
1/1/1983,96.36349000000000
1/2/1983,96.56596000000000
1/3/1983,96.83642999999999
1/4/1983,97.15380000000000
1/5/1983,97.49632000000000
1/6/1983,97.84688000000000
1/7/1983,98.19607999999999
1/8/1983,98.53982999999999
1/9/1983,98.87656000000000
1/10/1983,99.20415000000000
1/11/1983,99.51970000000000
1/12/1983,99.81921000000000
1/1/1984,100.09800000000000
1/2/1984,100.34960000000000
1/3/1984,100.56640000000000
1/4/1984,100.74130000000000
1/5/1984,100.86790000000001
1/6/1984,100.94310000000000
1/7/1984,100.97350000000000
1/8/1984,100.96920000000000
1/9/1984,100.94110000000001
1/10/1984,100.90020000000000
1/11/1984,100.85620000000000
1/12/1984,100.81619999999999
1/1/1985,100.78410000000000
1/2/1985,100.76300000000001
1/3/1985,100.75570000000000
1/4/1985,100.76600000000001
1/5/1985,100.79610000000000
1/6/1985,100.84310000000001
1/7/1985,100.89409999999999
1/8/1985,100.93310000000000
1/9/1985,100.94799999999999
1/10/1985,100.93830000000000
1/11/1985,100.90840000000000
1/12/1985,100.86260000000000
1/1/1986,100.80249999999999
1/2/1986,100.72810000000000
1/3/1986,100.64149999999999
1/4/1986,100.55040000000000
1/5/1986,100.46330000000000
1/6/1986,100.38520000000000
1/7/1986,100.31280000000000
1/8/1986,100.23990000000001
1/9/1986,100.16230000000000
1/10/1986,100.08250000000000
1/11/1986,100.00670000000000
1/12/1986,99.94229000000000
1/1/1987,99.89421000000000
1/2/1987,99.86606999999999
1/3/1987,99.85941000000000
1/4/1987,99.87182000000000
1/5/1987,99.90070000000000
1/6/1987,99.94550000000000
1/7/1987,100.00910000000000
1/8/1987,100.09370000000000
1/9/1987,100.19600000000000
1/10/1987,100.30020000000000
1/11/1987,100.38809999999999
1/12/1987,100.44850000000000
1/1/1988,100.48840000000000
1/2/1988,100.52170000000000
1/3/1988,100.55920000000000
1/4/1988,100.60050000000000
1/5/1988,100.64019999999999
1/6/1988,100.67619999999999
1/7/1988,100.71620000000000
1/8/1988,100.77119999999999
1/9/1988,100.84829999999999
1/10/1988,100.94289999999999
1/11/1988,101.04470000000001
1/12/1988,101.14250000000000
1/1/1989,101.22900000000000
1/2/1989,101.29940000000001
1/3/1989,101.35090000000000
1/4/1989,101.38440000000000
1/5/1989,101.40130000000001
1/6/1989,101.40280000000000
1/7/1989,101.39000000000000
1/8/1989,101.36499999999999
1/9/1989,101.33369999999999
1/10/1989,101.30870000000000
1/11/1989,101.30260000000000
1/12/1989,101.31990000000000
1/1/1990,101.34920000000000
1/2/1990,101.37080000000000
1/3/1990,101.36490000000001
1/4/1990,101.31980000000000
1/5/1990,101.22730000000000
1/6/1990,101.08080000000000
1/7/1990,100.87779999999999
1/8/1990,100.61870000000000
1/9/1990,100.31150000000000
1/10/1990,99.97881000000000
1/11/1990,99.64933000000001
